,VN102_RD,VN102_C1,VN102_C2,VN102_C3,VN102_C4,VN102_C5
19.004,5.684573670254369,3.5369518549812704,2.79659620515014,3.310468677724692,9.95039626790792,9.813918813553068
19.024,5.626666663146648,3.538185885629566,2.8282388335149458,3.258792391219825,9.954231613848544,9.728953245392999
19.044,5.569454837076896,3.5394199162778617,2.8643437279295303,3.2077688160154914,9.953404048693102,9.638101347038518
19.064,5.51353406150621,3.543006776168328,2.9231994776104018,3.159388871288354,9.942253163721324,9.538419953392086
19.084,5.458872919164449,3.546593636058794,2.965177382098016,3.0897984374178704,9.897624058307013,9.433957786625129
19.104,5.406551095676605,3.5526608775095507,3.0107927768993274,3.0484702741564265,9.863668440926327,9.322324460177107
19.124,5.355916014248637,3.5587281189603637,3.0573175442790377,3.0081299183062136,9.818538833084531,9.207468960896472
19.144,5.308413453789275,3.567194409761624,3.105836270203626,2.973387137786957,9.767392461148201,9.087780202366735
19.164,5.262850375803853,3.5756607005631307,3.1548534857644204,2.9397004225931815,9.672593733921293,8.966682791969621
19.184,5.220889193841767,3.586237768762384,3.2037960728434958,2.911998077577822,9.603766826562378,8.843472403768558
19.204,5.1809230580184105,3.596814836961637,3.2527200028021426,2.8853682835791865,9.523835980356774,8.7207068767486
19.224,5.1102519491630245,3.6090169730595623,3.2992831689545303,2.8648162786760274,9.44247062466253,8.478635761557957
19.244,5.07927944593584,3.621219109157488,3.34525614415537,2.845330851447045,9.35297638186506,8.361850914591326
19.264,5.049853241737416,3.634370662268615,3.386650236399292,2.8345776617872915,9.26265000577523,8.248504866168412
19.284,5.023298735734899,3.6475222153797424,3.426899607904017,2.8345776617872915,9.167608207692648,8.161954585681812
19.304,4.997888689438516,3.6608119603202907,3.460788649746226,2.8318893643724294,9.07237162842614,8.107860660379226
19.324,4.974604068309511,3.6741017052608393,3.493087609172851,2.819514702318031,8.976031289105203,8.036399355049937
19.344,4.952023641199641,3.6866655736037357,3.5180400581952975,2.8131853820465227,8.8801138907173,7.958389454756679
19.364,4.9307510029824275,3.699229441946632,3.5411558796167513,2.8079519495634497,8.786593157616442,7.890130792002019
19.384,4.9097598541721235,3.71022369018968,3.563884989101143,2.8089285478811226,8.694020614684089,7.803049105462796
19.404,4.8892914714032125,3.721217938432728,3.5753842288214823,2.811069048145122,8.606821149372928,7.717126384348745
19.424,4.868766842067564,3.729915412159562,3.5841336518853355,2.819804992771229,8.520941113816336,7.641688270902193
19.444,4.848137754822261,3.738612885886396,3.5848506495737364,2.82980308945734,8.442537846868499,7.567415113861719
19.464,4.827270385301146,3.744544461969878,3.5842886595069543,2.8555285269975794,8.365648352537079,7.503260302292354
19.484,4.80596049155353,3.75047603805336,3.5799197677593653,2.8785807349918815,8.331492627785066,7.440229751330675
19.504,4.784429614229335,3.7535795158838665,3.574599150591602,2.919344855995429,8.263181178279485,7.386825810165594
19.524,4.762488338834358,3.7566829937143726,3.566297429494157,3.037019592468601,8.201559399902902,7.249174075631725
19.544,4.740534269014156,3.7573795910966625,3.55725043241457,3.0831494313398706,8.143539752133332,7.2157172771440585
19.564,4.71855643811854,3.758076188478952,3.5454403402185464,3.1361771206803493,8.126133857803252,7.183226330572597
19.584,4.69689634612591,3.7571905694339374,3.5329394742434324,3.1901082453166354,8.091799513777536,7.158765122981378
19.604,4.675826340667449,3.7563049503889223,3.5174957987294437,3.2491588366297566,8.043440495874654,7.135196108610164
19.624,4.655417611176277,3.754850262206697,3.501316420830757,3.3086629369025515,8.00862374608354,7.118640613250218
19.644,4.626646642848335,3.7533955740244584,3.481976041635599,3.370736921280462,7.980793156154247,7.102864397780393
19.664,4.609717175520927,3.75233939515065,3.461845412116346,3.4327216105302742,7.9421577425978915,7.092673637405216
19.684,4.593184974939028,3.751283216276875,3.4385758528211774,3.4942002940541386,7.90988357069595,7.0831034831516515
19.704,4.579290681932146,3.7513739350633024,3.4145215610820516,3.5550204705822313,7.878583026068057,7.077425489488136
19.724,4.565861902026766,3.75146465384973,3.387699499770585,3.6121091074671865,7.827865289498883,7.072179958112393
19.744,4.555238837950858,3.7531363702964033,3.3601854960660527,3.6680147533967205,7.807741367732599,7.069234464407872
19.764,4.545110900197829,3.754808086743077,3.330589823481201,3.7172167839125447,7.788368922735784,7.06654453044459
19.784,4.537823609450993,3.758155655229829,3.3004737336762844,3.764817499801547,7.773254846099786,7.06502893717108
19.804,4.531037609352341,3.7615032237165806,3.2691577435557817,3.8033440994788,7.758828119452684,7.06364382619643
19.824,4.528826430538938,3.76630919335963,3.2375417783563916,3.8400006790740986,7.74829637607803,7.0628994336148825
19.844,4.527121746541065,3.7711151630026793,3.2056650812944683,3.8660604782056507,7.735364218357982,7.0622262319659
19.864,4.525417062543114,3.7769211158581584,3.173723201266914,3.890148244609192,7.7292408708938325,7.062138816875651
19.884,4.52325240847139,3.782727068713638,3.142406508046888,3.903061158886042,7.726043099077924,7.062116489180815
19.904,4.523399365972961,3.7889509940593395,3.11124611152874,3.914054250034236,7.724420637226479,7.062904760390698
19.924,4.524926708919983,3.795174919405041,3.081468286261673,3.91414552476854,7.725930652537004,7.063783098145548
19.944,4.529017624837092,3.8012507556168362,3.052036103807367,3.914225390161054,7.7291273863193855,7.065818013086383
19.964,4.53467977949177,3.807326591828631,3.024561721762697,3.906759812302616,7.735717300461257,7.067981436603436
19.984,4.5432599489447485,3.8128046992041114,2.997576789820422,3.89521287298723,7.744134311719805,7.071654371222954
20.004,4.553608997009306,3.818282806579591,2.9728921713570298,3.8771333244290096,7.756134077729428,7.075495029298298
20.024,4.567243105352461,3.822849084348317,2.9487826312627936,3.8555362170468297,7.770063019374466,7.081053667124485
20.044,4.58278088249141,3.827415362117043,2.9270333485408275,3.828562840880158,7.787600703217699,7.08680319158965
20.064,4.601854044536782,3.830860390639836,2.905874130161692,3.7986945507522987,7.807081555936424,7.097922694950076
20.084,4.622827900204348,3.834305419162629,2.886839604196684,3.7645750359830648,7.8299674531590115,7.110344420903836
20.104,4.647331615456292,3.8365011085631635,2.868336251335193,3.728166400253057,7.854686835883705,7.119125123909189
20.124,4.673533625214643,3.8386967979636695,2.8514940348610027,3.6885412261403854,7.882306864189608,7.128355468894517
20.144,4.702889610485162,3.839583078718198,2.8350671024836256,3.6259842837358787,7.911488778577722,7.137635774099841
20.164,4.733517841660192,3.840469359472717,2.8197607592286573,3.5360202043445854,7.958915816034295,7.16030629255937
20.184,4.766508815229515,3.8400392615683456,2.8047345632542835,3.4891861436571743,7.991508324291453,7.169036614395479
20.204,4.800168965692162,3.8396091636639738,2.7833625155318282,3.418752916372258,8.025421496394708,7.177826938687984
20.224,4.8350718732425175,3.837944854190168,2.7695043012580207,3.3716386460644356,8.05934155044831,7.186707266665078
20.244,4.869992036516044,3.836280544716363,2.756276320266944,3.3258995257700787,8.093300602220546,7.196395321853201
20.265,4.924167961422475,3.8335539672863272,2.7430111121431073,3.2786509381220155,8.128823783310938,7.207839950157893
20.285,4.957843251757235,3.8309458824662492,2.731566479486098,3.2376693906987843,8.162113718729149,7.221430664873172
20.305,4.991376662171798,3.8281222538468183,2.7215022907036426,3.1984094607666034,8.195453064904878,7.2383104635681565
20.325,5.023264387439348,3.825352019297372,2.714001783402464,3.166934767260833,8.228990054110682,7.260998851445101
20.345,5.05496925880168,3.8235962720778933,2.7092096900081306,3.1387966036519868,8.263270788264872,7.290786626099111
20.365,5.08633226171448,3.8219958575541906,2.7094475081550065,3.123625157385113,8.300526502212696,7.331137392894529
20.385,5.117657279244,3.823346764251026,2.7143387389300595,3.1140108756937916,8.339872716424518,7.384398483418277
20.405,5.152366052046033,3.8249955125358737,2.72787202172874,3.1237071430894305,8.387580931692565,7.50002108164963
20.425,5.187450797656113,3.8323032509923096,2.7484922765758046,3.141679360094394,8.439374249697995,7.59089371159098
20.445,5.23257888813285,3.8400856530987797,2.782274050941099,3.1855331690606588,8.507507978653425,7.732964980749913
20.465,5.278822905816966,3.8568866645539632,2.8256807131339943,3.240479088868322,8.582131645654608,7.877730915131406
20.485,5.344606400158072,3.874348989789189,2.8869621670078454,3.3263882868840855,8.682715064839533,8.088223133100065
20.505,5.412560947461011,3.904376276842509,2.9598671553039275,3.425567461275754,8.792099732495464,8.302174629153004
20.525,5.485758633663413,3.9352136341447426,3.0543587075271175,3.557148320162622,8.936689394024974,8.591198267313212
20.545,5.56237659305663,3.98144232617302,3.1611917045883504,3.62988196771435,9.091595534774262,8.884173070848338
20.565,5.682946833999359,4.0285333046228855,3.2909445277770324,3.7835018913735694,9.385853621216393,9.25213109685021
20.585,5.831136517571661,4.092007725079391,3.4319545411961023,3.969732329269998,9.618308375086935,9.624035608237017
20.605,6.000705808860693,4.1562595338815544,3.593870765042723,4.161462500565287,9.866312855919071,10.059009975947063
20.625,6.202344511726034,4.235281721255097,3.8570311366133723,4.375191605456645,10.144538212136277,10.497303809778511
20.645,6.425101926643416,4.3148618042144955,4.042813284933816,4.590733491700009,10.435715372090923,10.975811762038521
20.665,6.67953740964006,4.405041903307924,4.238659247968142,4.813526503351606,10.745510540394047,11.456436246846845
20.685,6.950932701281183,4.495471412191412,4.436281178305029,5.0342899754003545,11.063284855132839,11.947402439222994
20.705,7.247767705889989,4.5906397070872575,4.730544840983313,5.246935289037476,11.384640796951373,12.438912931997306
20.725,7.554074953212101,4.6857230887569505,5.012483809662265,5.454442742450671,11.707531721804202,12.90908920472639
20.745,7.874590564604712,4.779193119129327,5.194282820714359,5.641398754967573,12.018165859388832,13.37814262376918
20.765,8.195305540749995,4.872268927295881,5.355378793420812,5.821385644566755,12.46866285654102,13.797058640421463
20.785,8.516319564024299,4.957854513549843,5.512821288772575,5.973496042494267,12.869923354945637,14.213335846422309
20.805,8.8282826097535,5.04278724145823,5.643732002022174,6.01152364197701,13.099938735835007,14.556832889942177
20.825,9.126669189164536,5.115315660797426,5.769960636077817,6.01152364197701,13.313886280419892,14.896499398595633
20.845,9.999042015962015,5.186989490784855,5.866666933141381,6.049551241459752,13.483472346813938,15.14865115470406
20.865,10.343877478887205,5.242426123084427,5.958163406030477,6.175447430254985,13.634046351126816,15.39619687120386
20.885,10.481711167149067,5.296862518132369,6.019579393431033,6.290108957993892,13.737513714648278,15.549709609839494
20.905,10.561632519933296,5.33229440537823,6.075687059863638,6.380060684771246,13.820792517831217,15.698273244375947
20.925,10.635119168775729,5.3666378974895395,6.102983755014151,6.45942249684999,13.849179020301998,15.753715299357632
20.945,10.653519335092348,5.3803018820488155,6.125469652961254,6.517151660665534,13.86619332788472,15.768641279855391
20.965,10.665798781128474,5.392852866218018,6.116731455621657,6.565609689510432,13.87084519871419,15.728491822299091
20.985,10.628731916679405,5.384256842980352,6.098501801741433,6.595560249513994,13.826047322521195,15.6136357704006
21.005,10.586182128843229,5.374594301562077,6.062645157144926,6.617579037156382,13.770161895819003,15.494847792483252
21.025,10.501760584930807,5.344667914716574,6.018805172212926,6.623351628700169,13.669926267074686,15.315688011919653
21.045,10.412686623675521,5.313796551971624,5.960138983800948,6.6221615647725995,13.56007971655139,15.13335076805405
21.065,10.289989735232142,5.264970647141041,5.895063705094951,6.605945245301018,13.411789478911084,14.906296141524688
21.085,10.163556965989239,5.215392055040049,5.818085830128811,6.583289102024372,13.161395761291427,14.67688796853974
21.105,10.011851550675182,5.151512404797508,5.736268636141159,6.546206598637774,12.973165007706092,14.418275631435504
21.125,9.857338063574803,5.08712675240135,5.645464135399403,6.502941369489299,12.763198477150256,14.158126233062237
21.145,9.68554365978197,5.013127059083937,5.551331232401881,6.445886912969739,12.543916613606358,13.882913039688203
21.165,9.511829154133983,4.938892738487613,5.451017010929455,6.382922787576409,12.189332510276492,13.606907014998548
21.185,9.32815762395463,4.860200499590826,5.348768351106974,6.3073650110057695,11.946412626274899,13.327736559782931
21.205,9.14337975771178,4.781531292389673,5.242927162920159,6.182891945940464,11.694478353814352,13.048399555592304
21.225,8.955124493186325,4.703299687405661,5.136360171377049,6.086734482323948,11.442267602516122,12.63858637537389
21.245,8.766482851073455,4.625298979452169,5.028445259315127,5.9882765253104004,11.188950935867132,12.371424532267119
21.265,8.579854706817063,4.551685315079719,4.920772520558148,5.880616594708469,10.937121207848074,12.11139512077562
21.285,8.393450284544716,4.478437830401311,4.813549532224626,5.771484634846026,10.691239234348915,11.858830280086398
21.305,8.213392044563415,4.412147759911558,4.707273575751548,5.6852195771681835,10.448235330259815,11.615388803724164
21.325,8.034038935947768,4.346281922166444,4.602756392733552,5.598954519487727,10.216743703811277,11.379813590927263
21.345,7.864119936270095,4.2884765065716035,4.499635927452708,5.481579243857868,9.98903542726558,11.153852700265725
21.365,7.695249170918837,4.2310877859180955,4.3991093665408245,5.363194597345814,9.776460550331675,10.93517264288124
21.385,7.537711946339666,4.181616269150868,4.300204400151244,5.244803188346028,9.568051077623663,10.830282012305116
21.405,7.381434004068472,4.1325099125970155,4.204310966445895,5.126408881137215,9.3763032218197,10.620500751148098
21.425,7.2373025521995675,4.090341600074433,4.110082100644636,5.009744752892279,9.188628185094942,10.423462488569458
21.445,7.094520710375328,4.048466561049335,4.018944575234566,4.8938221299176305,9.01724442468746,10.227094910126667
21.465,6.963710761400195,4.012163718475215,3.929381668231618,4.78074724120468,8.93155254448177,10.040289691795486
21.485,6.834231022741598,3.9760813399680015,3.842743052551995,4.66889281003255,8.772847426006194,9.85398775557555
21.505,6.715734892921782,3.944187778731128,3.7575141549448934,4.560441742774216,8.69621171860942,9.674405760400495
21.525,6.598459164084022,3.912454644286062,3.67490330518672,4.453449260050477,8.54591726033041,9.49517744633314
21.545,6.490647919898814,3.8837696188846933,3.593531767353051,4.349952953754569,8.407530628095937,9.407924054594817
21.565,6.383888285119683,3.8552076089249034,3.514461808807713,4.247955008784987,8.271469879638806,9.233941885632767
21.585,6.284868237887417,3.828982892354617,3.436529224556068,4.149241935504758,8.144712666291303,9.062240281791132
21.605,6.18670814482722,3.8028717815232067,3.360708906849822,4.051936664377215,8.019803096992172,8.89332603531888
21.625,6.094674869911912,3.7789191797310067,3.249799087971459,3.911070831796084,7.90228410388674,8.727359549034647
21.645,6.0033223525684125,3.7550968317709708,3.1772971910654126,3.8187904432697195,7.786418523684781,8.60558679782807
21.665,5.91691663718018,3.7337493066226948,3.1423728932136976,3.7296360047771255,7.6771665950969075,8.483814046617798
21.685,5.831060566453768,3.712566493024242,3.0736614265994207,3.6412548486474345,7.569664317874955,8.33021602021059
21.705,5.749684634731616,3.6945131988732474,3.0393056932915012,3.555966821969445,7.469160646116889,8.177079343375338
21.725,5.668806496234315,3.676666846458271,2.9744757481345747,3.4715225012219055,7.370700973275613,8.0356252410051
21.745,5.592744915036211,3.662752387028678,2.9103307773523954,3.390453004196263,7.280417296101731,7.929995818483298
21.765,5.482015965176865,3.6490858199049137,2.850821312673961,3.3103736424148273,7.192525960234917,7.8310630562535675
21.785,5.412891212979902,3.6401292065931488,2.792129878484328,3.2342548216103335,7.114203989596651,7.705105293539107
21.805,5.346844668766753,3.631452124705095,2.712521430601961,3.159318753855476,6.973543816372009,7.613910048890818
21.825,5.254700820410175,3.628086139868947,2.662448268530307,3.0891136982993013,6.911326155180097,7.53171576706587
21.845,5.201166894794322,3.6250150681830857,2.6167854272472,3.020281946199378,6.860246504934079,7.422123391298441
21.865,5.148510225469714,3.6275473463541545,2.5735772861329003,2.9569434079246206,6.811900277511776,7.328306391591624
21.885,5.104210007925883,3.6303686343442956,2.53492787390346,2.8951191936418676,6.774487741384649,7.235319674835544
21.905,5.060838285024338,3.6386811088944713,2.498706084804569,2.8393522753281673,6.746428339288666,7.1573476981747834
21.925,5.025624061221168,3.6472528642214663,2.4669927386623454,2.7851613295832336,6.739596706277589,7.080165970992894
21.945,4.991316226206684,3.660750954306962,2.4375885974009877,2.7372742741144425,6.714791675251081,7.048003835432907
21.965,4.964316875526887,3.674455390194182,2.418751883968923,2.69093735178971,6.692170871996564,6.985108170543948
21.985,4.938129578662034,3.6920803963133175,2.4061940750144033,2.650800962042269,6.678286979831186,6.927781789438394
22.005,4.917881699336383,3.709840392338218,2.3894701311346447,2.612107343869192,6.666181132996572,6.877262310734748
22.025,4.908087727314476,3.7301651965721083,2.370390997661376,2.579184811998303,6.661187467483955,6.83142219921871
22.045,4.8903833938885475,3.750544350713899,2.3531587099943985,2.547530115277635,6.657552343963857,6.791301314265277
22.065,4.882943935138885,3.7719561531055703,2.339356278824766,2.5076550810984792,6.66211759392285,6.755076840636185
22.085,4.86806501763922,3.793343919831341,2.3270830755495435,2.484740846732908,6.668752443666709,6.7236146475146015
22.105,4.861697315453806,3.814275008904879,2.317649866935326,2.4633990931192,6.6760286563518845,6.695451814636025
22.125,4.849497789365669,3.8351161432273435,2.3094076908932823,2.444901639772969,6.685870320802402,6.671321533165551
22.145,4.837592285211885,3.854248137278969,2.3003623032812914,2.4276231722557498,6.696134376904927,6.650061226583006
22.165,4.826127813959645,3.873242751949309,2.296426253798582,2.41239215930481,6.708087999615529,6.632308667085692
22.185,4.814280457451372,3.889627158374523,2.292859770596836,2.3980386268823426,6.727216622778297,6.617093547585904
22.205,4.801858773059026,3.905846168806341,2.2906745681569483,2.378803630294445,6.74088194419925,6.604979743638634
22.225,4.788517501671122,3.9189226553627945,2.2887331211456905,2.3609075320093127,6.755961734465316,6.588101764568074
22.245,4.781157175730307,3.931822962408881,2.287635179727496,2.343986453390685,6.771647725665114,6.583256593547398
22.265,4.766436523849013,3.9413758587571155,2.286686092237472,2.3331418876134187,6.775569223464797,6.581100217784604
22.285,4.748846105447694,3.9507610679642364,2.2863593275734244,2.3223266537807232,6.789385567985749,6.581452674001097
22.305,4.730936824099714,3.9569602214893673,2.2861423845845366,2.311628747726312,6.808002775072428,6.583162077207829
22.325,4.709905057652469,3.9630334398378095,2.2868236111359392,2.3009334067945972,6.829663214495374,6.586580883621215
22.345,4.688526348416426,3.966713889828538,2.287663338194433,2.2902483263536673,6.852627896348109,6.597392066188028
22.365,4.664501832131631,3.9703670372169184,2.2933678450096484,2.2795796810389204,6.8800052333127475,6.608592321184051
22.385,4.64018333728587,3.9735014351606237,2.299981873657329,2.2689767762289144,6.90195658946484,6.631348436190554
22.405,4.614605449716322,3.976782555108814,2.307230948909877,2.258437729398905,6.925713737605021,6.654712754355634
22.425,4.588887629621912,3.982851393142973,2.3206407937043716,2.248154114488926,6.964011172415345,6.696138889219923
22.445,4.5643225102922145,3.989312221431773,2.3351378331237895,2.2380094069531205,7.004870739750552,6.772249293392362
22.465,4.53988546882526,4.003220864557152,2.3590014165134643,2.2284203289138866,7.055978837185576,6.877631991845208
22.485,4.495083543878043,4.017802147619166,2.384517919427111,2.2190691646641008,7.252602299601891,7.037333926238158
22.505,4.485766559569276,4.045163589474498,2.4228357266174836,2.2106696555712615,7.3440655378453945,7.16564132789365
22.525,4.482657412747965,4.073449453374787,2.4634125875038904,2.202623677746996,7.4408894495347955,7.319115174059236
22.545,4.488860022158192,4.119299336125461,2.5198476890768995,2.1959918249970634,7.559156055008399,7.495254627249912
22.565,4.503431366698784,4.166218768269454,2.579081303712425,2.1898322649751276,7.683053175924522,7.699096489026681
22.585,4.530555813935401,4.233459638882122,2.6963081076547315,2.185561875865234,7.829472358611358,7.924996774695832
22.605,4.567731754414394,4.301741113195514,2.7840579069147124,2.181866747079414,7.981011197770274,8.177857356233325
22.625,4.619984934757523,4.389794057827852,2.8857300420804783,2.1804726595899546,8.153028662818082,8.44884457458926
22.645,4.683025159214082,4.478652061631133,2.9941738831956024,2.1794270939728677,8.328811910090483,8.741986571278744
22.665,4.762245949841402,4.582806189686348,3.1151937496450617,2.1806107953097196,8.51965828626167,9.04602815695265
22.685,4.851681726986609,4.6873394152475445,3.2413751878137256,2.1824013748973874,8.712171167991425,9.36339146249634
22.705,4.956439983909226,4.799075493424283,3.3771424020321983,2.1863957450578346,8.911350071955631,9.68193557343582
22.725,5.069415797353241,4.910637673697114,3.51577542084383,2.191334596892514,9.109578277522457,10.001922890970148
22.745,5.194717945579821,5.018895793794818,3.7317082618580244,2.1981532454109662,9.304003689499647,10.31233079383592
22.765,5.324986887199643,5.126396440208345,3.8763668650164207,2.205777521079629,9.494695175227083,10.61103052321796
22.785,5.878092480967932,5.2195050866187165,4.021149593318924,2.2146810763148497,9.670450955955083,10.890108736682606
22.805,6.009949172337514,5.311349659276243,4.160907788775098,2.2241328942214347,9.839960518969061,11.145205097365242
22.825,6.134984589037879,5.379176830623406,4.299779301964374,2.234086175796386,10.056747557206483,11.372945001070615
22.845,6.249788093734031,5.445402775641415,4.4294829935109075,2.2442543703720585,10.172978405700126,11.567249235144356
22.865,6.355361044837823,5.4812054203974885,4.557568834179497,2.2541140126802732,10.277083321195501,11.729774574788271
22.885,6.447088165554636,5.515292608565519,4.674522361324298,2.263841418302425,10.349632251186916,11.853459043462582
22.905,6.528509733279361,5.516786121551502,4.789511362553364,2.2725635808839226,10.408657187391356,11.944544550313958
22.925,6.594472971519965,5.516675130674685,4.893571674917219,2.2808549250193937,10.436051754431062,11.995786881604154
22.945,6.650233682213758,5.486078566411239,4.995703395128612,2.2876505479391693,10.449890448970567,12.016894838790668
22.965,6.690690601586758,5.454168451276701,5.088712584655039,2.2938051474807417,10.434616125111882,12.001171894295073
22.985,6.721860968938434,5.397300869596773,5.306685302872799,2.2982022623486515,10.40686479336731,11.74195090573379
23.005,6.739101508257595,5.339515606427457,5.388470646004212,2.3009351927115573,10.354225811907115,11.628911394852668
23.025,6.748370693131902,5.264294394963529,5.46688111465279,2.3031519807818244,10.2909206948537,11.49101998470195
23.045,6.745682846338472,5.1885751844457015,5.543954793811801,2.304215176468726,10.207779997170439,11.351820579853042
23.065,6.736407810053101,5.103393991905823,5.6185458639187935,2.3048016767576955,10.116138336359457,11.201071287040556
23.085,6.717251989529442,5.018090859245043,5.726883523054036,2.303481395454884,9.953571618155856,11.04971410538804
23.105,6.692775875275535,4.930470864286527,5.797299362544048,2.3017684310671096,9.838230855404937,10.897486447140942
23.125,6.644091043000793,4.843017404972837,5.862336181577319,2.2984847343394383,9.711774441514574,10.745212974336248
23.145,6.602131768198628,4.758728122911673,5.954982742356974,2.294925225563763,9.583809834340121,10.52679882805018
23.165,6.559116635623982,4.674787504379222,6.009113724168243,2.2902624685960364,9.44981245402914,10.386509577286283
23.185,6.508739606978478,4.597471492894064,6.05821048876433,2.286765400870268,9.315406480832545,10.252441908854854
23.205,6.457544589880679,4.520583103777438,6.0979579928180785,2.282778853933863,9.179366136093455,10.124145923212758
23.225,6.400870547010569,4.451819539665067,6.131167984625683,2.2774168409509263,9.043812181383922,10.002904216535372
23.245,6.343587723499106,4.383478748375529,6.146969657853324,2.2720541157034777,8.910203786792671,9.887149386064845
23.265,6.282458621417719,4.323170640721949,6.146969657853324,2.266691085199984,8.777765810732092,9.83262506184917
23.285,6.027045466290028,4.263226125977781,6.152236882262059,2.261760984619661,8.650009508794328,9.723576413415339
23.305,5.9613542154436345,4.210189876514257,6.16563513637644,2.2570164254349767,8.523924493728103,9.624323024845749
23.325,5.8955026486148645,4.157436521232369,6.16478790966447,2.2530258886438665,8.40452462614822,9.525585176269123
23.345,5.829633268899164,4.110058155402974,6.155727430841339,2.2511921964755426,8.287149937469673,9.434415834103207
23.365,5.7646735115956576,4.0628887263526625,6.131413769526278,2.2477964505069186,8.1778759643967,9.343644834380047
23.385,5.699814823449058,4.019689096105011,6.099003888637135,2.2454872580107588,8.123238977858971,9.25825877172453
23.405,5.63686942389431,3.976648771768791,6.051558171395275,2.243475152236665,8.021894824846598,9.173156126809475
23.425,5.5898198149446285,3.9366352597304646,5.996725104495408,2.2426513933510392,7.9239491661458,9.091560757340554
23.445,5.543974038245759,3.896761321788675,5.928172673944532,2.2421240046158823,7.834474946889189,9.010149981316205
23.465,5.484250806943039,3.8595392916805094,5.853376499879166,2.2427820964828014,7.7486313445375075,8.930810322595036
23.485,5.425929210935244,3.8224637039372866,5.766984802144209,2.2437123216319796,7.671539607394859,8.851579670047743
23.505,5.369710067869918,3.788170521127372,5.675737168905471,2.2457310799104264,7.598198669627796,8.773445967648863
23.525,5.314919260788363,3.7540489764177982,5.575471369731275,2.2527103487329727,7.533660181712683,8.695369999470202
23.545,5.262270957682546,3.723188555613999,5.416811432325866,2.256464606098078,7.472894172305836,8.6177816930392
23.565,5.210936154453479,3.6925321185917097,5.306826528863042,2.2604754958970212,7.420833705834096,8.540219053015964
23.585,5.161571601039612,3.665751373417266,5.191930554041248,2.264902268029158,7.372504186334828,8.462764860608452
23.605,5.113310267931555,3.6392020431683383,5.076167919567816,2.2695072754469625,7.332709778988616,8.38531637597019
23.625,5.066703765282278,3.6170495965053675,4.958412648139251,2.282019158860258,7.244459071403643,8.30776450938789
23.645,5.020948521719441,3.5951422151226327,4.8403057348923655,2.287413236865542,7.228134015643405,8.230207201650645
23.665,4.976470166786312,3.5778910740656045,4.7225234348381235,2.292894563194709,7.2152175296351855,8.152504259892732
23.685,4.932606351163773,3.560882670709873,4.604798419464457,2.2987248828194167,7.209710126576223,8.074793653186365
23.705,4.889664344507156,3.5484862836799866,4.489034837247549,2.3046741047624244,7.207378044781124,7.997052246723469
23.725,4.857621727160308,3.5363174072299985,4.373617390293559,2.311098935978646,7.218795198399497,7.919309219220756
23.745,4.826234660399777,3.5284712317992026,4.2611491816704685,2.3176813581913924,7.231574862496674,7.841795937862812
23.765,4.784385238052086,3.5208288347810908,4.149201426870418,2.324894144390257,7.246776875537058,7.76429474840722
23.785,4.743307002012508,3.517058227605002,4.0406642545064955,2.3322985032218977,7.266655232642903,7.5729506943688145
23.805,4.702314453340495,3.5134634252352446,3.9327289496312314,2.3404691525846655,7.300615159467512,7.350786672977149
23.825,4.662077323274783,3.5132089141866634,3.828301596274204,2.3488526072526223,7.328178513936279,7.279924479579564
23.845,4.621924128609769,3.5131040795208865,3.7244932931850285,2.3580872831414803,7.424300364052055,7.211316834040133
23.865,4.612040320218631,3.515843096129141,3.6241012894375384,2.367539467615358,7.463844882883224,7.145326569044092
23.885,4.602259505344381,3.518717052602289,3.524312162044393,2.3778616864294637,7.5050888900582935,7.08253532471218
23.905,4.56313624584827,3.5241548665066187,3.4278241015791253,2.3883929500938645,7.553130850609157,7.0231785707163645
23.925,4.524588107908606,3.5297335313695037,3.331918582336357,2.3997603931595872,7.603423281487793,6.968019527131315
23.945,4.486902652303645,3.537988364444353,3.2392798283009854,2.411329447536204,7.662717593677776,6.917096336909891
23.965,4.450039404208367,3.546414973698541,3.147217562243323,2.4237049471551284,7.724818831324826,6.871350300799542
23.985,4.414409467377662,3.558105330359472,3.0584937968659154,2.436296488797868,7.798147770800461,6.830533797357855
24.005,4.347133063423323,3.5700238543688103,2.970359178667413,2.4497521985358905,7.874691226889591,6.795742278288951
24.025,4.27242418609786,3.586277557996953,2.885740505895266,2.463482626534118,7.964092749433062,6.766375550762014
24.045,4.247995677033815,3.6028383645457076,2.80174229408075,2.478311927573196,8.056858972459864,6.7606914440735215
24.065,4.224071492490317,3.625234126584822,2.7215549497880254,2.4935392370982616,8.109971484938908,6.7606914440735215
24.085,4.20607229138766,3.6480296256374958,2.6420401115286007,2.5103585805673214,8.1896402536611,6.75500733738503
24.105,4.1887314217783524,3.6784201279497917,2.5667584260876097,2.547557541532751,8.242752766140145,6.732270910631579
24.125,4.178985927210714,3.709301421163568,2.492223767614624,2.5681908117332144,8.333678253472444,6.721579485428469
24.145,4.17230975420516,3.7495077415079288,2.422462581360914,2.592212208768312,8.45598430501866,6.711522007675211
24.165,4.17230975420516,3.79027250045753,2.353543772559561,2.617362682695285,8.588068256792615,6.7138000949092405
24.185,4.17230975420516,3.8416475929094953,2.2900168402443586,2.647029464189889,8.724342737235467,6.7167274224055875
24.205,4.170084363203241,3.8935972595104813,2.2274414155442495,2.6780993240347177,8.868205981604808,6.732158061359698
