,0,1,2,3,4,5,6,7,8,9,10,11
65.75000000000000,-0.18725912830685300,-0.18896228433817000,-0.18440658741766100,-0.1844100709392040,-0.1806386589191770,-0.17923962706228600,-0.18423078982676100,-0.17716588686028300,-0.19596775920284900,-0.18042564940954400,-0.1862555073062310,-0.18364609639097600
65.80000000000000,-0.18733085990161800,-0.188977573192143,-0.18451129085766600,-0.18449243140845900,-0.18069902643564700,-0.1791861203257050,-0.18435255108562300,-0.1772094920712340,-0.19598175482685400,-0.18044485674186600,-0.18639804352286600,-0.18364698443507600
65.85000000000000,-0.18740907628405700,-0.18899173942496700,-0.18462193768972800,-0.1845639850778190,-0.18075389729905200,-0.17909949959523400,-0.18448183508187500,-0.17724829033426300,-0.19599771714783800,-0.18049420863763700,-0.1865416498236420,-0.1836430022075500
65.9,-0.18748885517137800,-0.18900307773359700,-0.18473142959423600,-0.184619419484042,-0.18080018498909300,-0.1789817587363600,-0.1846130171210500,-0.1772783171678830,-0.19601435751830200,-0.18056506788681800,-0.18668432026642100,-0.18363552056607100
65.95000000000000,-0.18756584202777100,-0.18900719348581800,-0.18483166763861700,-0.184658288686042,-0.18083525898990100,-0.1788378101691880,-0.18473883323187100,-0.1772977317486040,-0.1960305091434710,-0.18064884353811400,-0.18682227331145300,-0.18362645241430300
66.00000000000000,-0.18763730776878800,-0.18899721389120700,-0.18491618702672200,-0.18468548269312600,-0.18085827320466600,-0.17867412710068200,-0.18485228537005700,-0.1773071466754980,-0.1960445925000900,-0.18073962912292700,-0.1869505964917090,-0.1836177284292980
66.05000000000000,-0.18770294254773800,-0.18896526824254700,-0.18498203794095200,-0.18470970938843300,-0.18087064681067400,-0.17849768024614300,-0.1849482677565430,-0.17730905938340000,-0.19605404385236900,-0.18083523706782000,-0.18706436460132,-0.18361092028684300
66.10000000000000,-0.18776489936136200,-0.1889048731151720,-0.18503010064440700,-0.18474052938339000,-0.18087550654410100,-0.17831548870295800,-0.1850242681327470,-0.17730657777824600,-0.19605494667275000,-0.1809363178765430,-0.18715991765611300,-0.18360706817204200
66.15,-0.1878269192501610,-0.18881330073084200,-0.18506389550365300,-0.18478502491086200,-0.18087634177438500,-0.17813443851175900,-0.1850802613725120,-0.177301905137471,-0.19604217352134100,-0.18104409137784600,-0.1872357884206760,-0.18360671401889400
66.20000000000000,-0.18789271789568500,-0.18869273182036500,-0.1850877374315050,-0.18484505975557200,-0.18087572213400300,-0.17796093888754600,-0.1851181581409810,-0.17729512218650000,-0.19601030424885900,-0.18115804638734800,-0.18729287180382000,-0.18361002693590000
66.25000000000000,-0.18796422415138200,-0.1885494959013070,-0.18510527375531700,-0.18491542154917100,-0.18087484005074500,-0.17780032554058800,-0.18514117196703800,-0.1772837300104600,-0.19595516747226300,-0.1812751701633510,-0.18733382187158800,-0.18361679871471400
66.30000000000000,-0.1880404405185710,-0.18839179358732300,-0.18511888987297100,-0.1849827476378570,-0.18087396544353400,-0.17765612069202500,-0.18515329001551400,-0.17726312225975800,-0.19587542534710600,-0.18139103376479200,-0.18736204405056400,-0.18362624759240600
66.35000000000000,-0.18811751174088800,-0.18822712879641300,-0.18512985948380300,-0.18502560291256200,-0.18087334529754300,-0.17752935063965300,-0.18515884469197700,-0.17722786298338000,-0.1957734813460510,-0.18150156788850000,-0.18738086290774600,-0.18363685158900300
66.4,-0.1881899891622400,-0.18806071109784400,-0.1851389951374370,-0.18501667478793300,-0.18087388722021300,-0.17741825829438500,-0.18516220648457000,-0.17717334216786500,-0.19565532188641200,-0.18160425789353400,-0.18739330613741200,-0.18364655903033900
66.45000000000000,-0.1882526855335910,-0.1878954171188610,-0.1851475195465510,-0.18492779152065200,-0.1808771948934050,-0.17731889463940000,-0.18516755430382600,-0.17709705508247400,-0.19552940037731500,-0.18169825686680300,-0.18740236234931000,-0.18365340427955400
66.50000000000000,-0.18830238975492400,-0.18773293932143000,-0.18515751529194500,-0.18473718139540900,-0.18088498409965200,-0.1772267736421360,-0.18517855850748300,-0.17699894133637600,-0.19540486528838200,-0.1817837236948610,-0.18741112072469800,-0.18365612776264700
66.55000000000000,-0.18833880653414100,-0.18757505784415900,-0.1851714207238960,-0.18443659141570800,-0.18089825265651400,-0.17713892861376900,-0.1851978656108710,-0.1768807877294400,-0.19528952871628700,-0.18186114874086300,-0.18742244320935100,-0.1836544596056450
66.60000000000000,-0.18836439706109500,-0.18742410907518100,-0.1851909627473370,-0.1840349611786120,-0.18091652915095700,-0.17705534482447400,-0.18522643761936200,-0.17674511667717400,-0.19518827236722300,-0.18193117391969200,-0.1874383016679520,-0.18364910844561700
66.65,-0.1883833635579690,-0.18728246131244400,-0.18521642408017300,-0.183556603514228,-0.1809375971667940,-0.17697922516497300,-0.1852629984205420,-0.17659430612310000,-0.1951024442002830,-0.18199483442704500,-0.18745915027058500,-0.1836415458454280
66.70000000000000,-0.18840029932990200,-0.18715156242904900,-0.1852466406014760,-0.18303460349639200,-0.18095825842714900,-0.17691607373383900,-0.18530396604483000,-0.17643038050171600,-0.1950302845328200,-0.18205390996514400,-0.18748368092453400,-0.18363353330495200
66.75000000000000,-0.18841906709962500,-0.18703147386605800,-0.18527928725830900,-0.18250224185816300,-0.1809759225046830,-0.17687185735434600,-0.18534407177408000,-0.17625530288731000,-0.19496821061676700,-0.18211107356381700,-0.18750926814156800,-0.1836265282989770
66.80000000000000,-0.1884422287675620,-0.18692138129357800,-0.1853108511314160,-0.1819857545686180,-0.18098991956575300,-0.17685093400532600,-0.18537753997365800,-0.17607137883406700,-0.1949126386006460,-0.182169563898953,-0.18753309851142600,-0.1836213811432540
66.85000000000000,-0.18847104698802800,-0.18682086387417500,-0.18533618694412200,-0.1815008794617720,-0.18100159150460800,-0.1768547547569930,-0.18539954397102800,-0.17588140746685700,-0.19486169947742400,-0.1822323340180480,-0.18755347475647300,-0.18361858667249700
66.9,-0.18850591746766200,-0.18673127446914800,-0.18534816487682800,-0.18105376035677900,-0.18101296010535000,-0.1768819218100640,-0.1854075281522310,-0.1756884187555010,-0.1948159906882330,-0.18230093623484300,-0.18757054128387800,-0.1836187576200770
66.95000000000000,-0.1885468558800890,-0.18665641326933400,-0.18533805024240700,-0.1806450017474210,-0.1810244595853120,-0.17692938216854700,-0.18540179332595100,-0.17549518414410800,-0.19477791797661400,-0.1823746248000970,-0.1875857612419900,-0.18362270858225200
67.00000000000000,-0.1885936113058980,-0.18660181347980000,-0.18529692198833500,-0.18027472161015400,-0.1810326934466620,-0.17699386073266100,-0.185385099705924,-0.1753039923533830,-0.19475018507833200,-0.1824502069618650,-0.18760001073061100,-0.18363100025991000
67.05000000000000,-0.1886452051128610,-0.1865728156526700,-0.18521797284472700,-0.17994627383847400,-0.18102934089583,-0.17707241364119800,-0.18536177055157400,-0.17511700288526800,-0.1947344504621040,-0.18252286980148900,-0.18761108390425000,-0.18364326930333100
67.10000000000000,-0.1886990859631040,-0.18657246366479000,-0.18509894901204200,-0.17966730755806200,-0.18100213255759500,-0.1771619409397570,-0.18533674478734100,-0.17493705926193100,-0.19473075285026800,-0.182587598328488,-0.18761200909951600,-0.18365780227615000
67.15,-0.18875057532729000,-0.1866002895015690,-0.1849435094506540,-0.17944822038164400,-0.18093800301966500,-0.1772584558522830,-0.18531463938998200,-0.17476857393644000,-0.19473774273830400,-0.18264048637954000,-0.1875912779793190,-0.18367163775085900
67.20000000000000,-0.1887931172972370,-0.18665245408517400,-0.18476034638981600,-0.17929912601832700,-0.18082729398710300,-0.17735679038545800,-0.1852989669634770,-0.1746180170208290,-0.19475343037557700,-0.18267945678657500,-0.1875351670924640,-0.1836810305235610
67.25000000000000,-0.1888191105539010,-0.1867229743062360,-0.18456014683563200,-0.1792267160171650,-0.18066724765617800,-0.17745097270100700,-0.1852918802700890,-0.17449359539944400,-0.1947759448606680,-0.18270434356678100,-0.18743135163396500,-0.18368187093265800
67.30000000000000,-0.18882083457441000,-0.18680532873620400,-0.18435201833379700,-0.17923195268589700,-0.1804633899284710,-0.1775352322301,-0.18529442584538100,-0.1744038626720120,-0.19480382269536500,-0.18271658307019700,-0.18727250194052600,-0.1836699551868580
67.35000000000000,-0.18879140433818100,-0.1868937732773540,-0.1841413102462160,-0.1793091538517130,-0.18022836587503100,-0.17760526667929900,-0.18530671890588000,-0.17435544471042800,-0.19483571283137100,-0.1827188118748900,-0.18705848342695800,-0.18364137465196300
67.4,-0.18872597222697000,-0.18698402618020900,-0.18392979831961400,-0.17944669135498800,-0.1799786485463850,-0.17765923628494700,-0.1853274207954330,-0.17435067007471000,-0.19486989361353400,-0.18271448436650600,-0.18679631350828200,-0.1835931150673400
67.45000000000000,-0.18862318056833200,-0.18707330560463700,-0.18371753736118500,-0.1796291010880310,-0.1797301430836710,-0.1776981019562340,-0.18535244298308500,-0.17438636925666500,-0.19490411178235400,-0.18270745169086000,-0.18649819641701300,-0.1835236126500720
67.50000000000000,-0.1884862677594750,-0.18716005896671100,-0.18350490421545800,-0.1798401857325560,-0.17949414278154000,-0.17772525496188600,-0.18537369691032400,-0.1744546783819360,-0.19493591156363900,-0.18270150727058400,-0.18617883191219300,-0.1834331154395580
67.55000000000000,-0.18832304797608900,-0.1872437903894920,-0.1832938999676080,-0.18006656941822000,-0.17927492140653300,-0.1777457268845460,-0.18537932136362900,-0.1745453349476880,-0.19496337909682900,-0.18270000541508000,-0.18585308008024900,-0.18332392789662300
67.60000000000000,-0.1881446237366510,-0.18732509199320200,-0.18308869733858600,-0.18030080682968600,-0.17906953099772800,-0.17776529462684300,-0.18535603946037200,-0.174648228574463,-0.19498596875660400,-0.1827055594253170,-0.18553452500112800,-0.1832004693065770
67.65,-0.1879633324893020,-0.18740564148415200,-0.18289581213415100,-0.18054275131675100,-0.1788697611558460,-0.17778953926827600,-0.1852927808174290,-0.17475517374538700,-0.19500485734250100,-0.1827197136303080,-0.185234962068729,-0.18306895716166600
67.70000000000000,-0.18779045635849200,-0.18748793246801800,-0.18272390899173000,-0.1807980083459400,-0.17866576563838900,-0.17782280387925400,-0.18518399875924900,-0.17486054144823200,-0.19502256895132500,-0.1827425292825350,-0.18496437961418500,-0.18293665220914000
67.75000000000000,-0.1876342977508690,-0.18757463585421700,-0.18258275965943700,-0.18107343211649600,-0.17845049521253300,-0.17786725082215800,-0.18503135376138200,-0.17496097460816700,-0.195042095258022,-0.18277226926915400,-0.18473106772666200,-0.18281079199716700
67.80000000000000,-0.18749929813021000,-0.1876676371983760,-0.1824810220408220,-0.18137153283957000,-0.17822381119003300,-0.17792262340806300,-0.18484323148474500,-0.1750548184999410,-0.1950659881969430,-0.18280563423847800,-0.18454187739854600,-0.1826975502066960
67.85000000000000,-0.18738649305918400,-0.18776702328265600,-0.18242338402177300,-0.18168662111239600,-0.17799495919097600,-0.1779870232480700,-0.18463245643760200,-0.1751418287815530,-0.19509584181698200,-0.18283879707115600,-0.18440274336948700,-0.1826015548761500
67.9,-0.18729500444682800,-0.18787037488891200,-0.1824084174564440,-0.18200482271022500,-0.17778217610847000,-0.17805808930211500,-0.18441316960744300,-0.17522317554135300,-0.19513234285245700,-0.18286868688501300,-0.18431920432505700,-0.1825261870674210
67.95000000000000,-0.1872238101505780,-0.18797277334956700,-0.18242833160073900,-0.18230820387429700,-0.177608927247418,-0.17813372698578400,-0.1841979370384020,-0.1753014086533470,-0.19517568816832100,-0.18289362702857500,-0.18429631152912300,-0.18247409709871900
68.00000000000000,-0.18717293044397600,-0.18806794273928700,-0.182470920863305,-0.1825808342882560,-0.17749767431964600,-0.17821215141036800,-0.18399588712675000,-0.17538021931983600,-0.19522583706568400,-0.18291302252835100,-0.18433753232869500,-0.18244728066074200
68.05000000000000,-0.1871435372738350,-0.18815032356859700,-0.18252302763667500,-0.18281368446110100,-0.1774634835781520,-0.1782915869028830,-0.18381206127171100,-0.1754639364909180,-0.1952822976298560,-0.18292635449036300,-0.184442920012954,-0.18244676920518000
68.10000000000000,-0.1871370212785740,-0.18821705095369000,-0.18257404954191600,-0.18300638919206900,-0.1775099507058820,-0.17837004413548500,-0.18364776510954900,-0.17555663970760700,-0.19534365585639900,-0.18293185764299500,-0.18460749156994700,-0.18247225461891300
68.15,-0.18715348106747200,-0.18826876481838000,-0.18261785975415200,-0.183165747927825,-0.17762897730983400,-0.17844535971462200,-0.18350151689828700,-0.17566089626125400,-0.19540730430992800,-0.1829254941291410,-0.1848207268907690,-0.1825217931687310
68.20000000000000,-0.18719061190342900,-0.18830885744497200,-0.18265250955998800,-0.18330232773331000,-0.17780409501759800,-0.17851539160089300,-0.18337010537937800,-0.17577653267897200,-0.19546974592748100,-0.1829009259442420,-0.18506752535398800,-0.18259169526464100
68.25000000000000,-0.18724386563466600,-0.1883417420388430,-0.18267853924913500,-0.18342700256178900,-0.1780154225371410,-0.1785782780740480,-0.18324954967249800,-0.17590017304062800,-0.19552755597859600,-0.1828507044457770,-0.1853304536257990,-0.1826767962860610
68.30000000000000,-0.18730791844000700,-0.1883712166451740,-0.18269740081775800,-0.18354872457452200,-0.17824418922949100,-0.17863289962783400,-0.1831361389311980,-0.1760260901388720,-0.19557846361352600,-0.18276826229259500,-0.18559258976072300,-0.18277123289091100
68.35000000000000,-0.1873785839455040,-0.18839968343276200,-0.18271118208630300,-0.18367379558494000,-0.17847560138077300,-0.17867952167970800,-0.1830277601520600,-0.17614807216063700,-0.19562183920941000,-0.18264989612051100,-0.18583999284405500,-0.18286952235776400
68.4,-0.18745405579550100,-0.18842835120851500,-0.18272375484170800,-0.18380590996895000,-0.17870002370894700,-0.17872013901732600,-0.18292541008222100,-0.17626123390131000,-0.19565842192242600,-0.18249593214297000,-0.18606316010178900,-0.18296743375573500
68.45000000000000,-0.18753486334459500,-0.18845800757666700,-0.18274230467919300,-0.18394595416173600,-0.17891323721485300,-0.17875813367017800,-0.1828342173066940,-0.17636289378417000,-0.19568972402316700,-0.1823105987229020,-0.1862573003209060,-0.18306226147095700
68.50000000000000,-0.18762268716191400,-0.18848968719162100,-0.18277769343088700,-0.18409124500010000,-0.17911595384945200,-0.1787973865819970,-0.18276306560918000,-0.17645234784066800,-0.19571751117818700,-0.18210070649442700,-0.18642172063550100,-0.18315240983399700
68.55000000000000,-0.18771862776988200,-0.1885246997005750,-0.18284254864398000,-0.18423504888420400,-0.1793119810697650,-0.17884127447457400,-0.1827225281686500,-0.1765299876012460,-0.19574351195101600,-0.18187391229827000,-0.18655886011209600,-0.18323668420723900
68.60000000000000,-0.18782160256364900,-0.18856397013991600,-0.1829471723973330,-0.18436758542415400,-0.17950496249111000,-0.17889183374740400,-0.18272170023706800,-0.17659645080783700,-0.19576933281701900,-0.18163743278851900,-0.18667333056606800,-0.18331388402026500
68.65,-0.18792773636008700,-0.18860717741390000,-0.18309477581398900,-0.1844788253040600,-0.17969503431489300,-0.1789491686183500,-0.18276514445009900,-0.17665225109627800,-0.19579647331371400,-0.18139743544625100,-0.1867710155637960,-0.1833828111386860
68.70000000000000,-0.18803117768539700,-0.18865232656712900,-0.1832785070964490,-0.18456198639179400,-0.1798773973390240,-0.17901117879817300,-0.18285147012640400,-0.1766980373209980,-0.19582634124950600,-0.18115864820281300,-0.18685813274187800,-0.18344246421409400
68.75000000000000,-0.18812584428947800,-0.18869611527850700,-0.1834823321494400,-0.18461595898712500,-0.18004384485999900,-0.17907379509464700,-0.18297417712663300,-0.1767352747752290,-0.19586010812293900,-0.18092388151273400,-0.18694018678913100,-0.18349230462886900
68.80000000000000,-0.18820720512340800,-0.1887349528378520,-0.18368588453226300,-0.18464552685060500,-0.18018658703316300,-0.17913180762322600,-0.18312391503152100,-0.17676676614478300,-0.19589822624421500,-0.18069363453377100,-0.1870208713861280,-0.18353246916158900
68.85000000000000,-0.18827332300733300,-0.188766204757444,-0.1838711046123370,-0.18465948505989300,-0.18030224173849800,-0.17918009891554800,-0.18329093387082200,-0.17679660951966600,-0.1959397908795770,-0.18046618580381800,-0.18710115283881900,-0.1835638350257410
68.9,-0.18832494580151500,-0.18878914076628200,-0.18402764068166300,-0.18466769011555800,-0.18039367866256100,-0.17921498810694300,-0.1834669601691070,-0.17682956455573600,-0.19598237693443900,-0.180238455224697,-0.18717899022789800,-0.18358789804480200
68.95000000000000,-0.18836487854377800,-0.1888051329296440,-0.18415484819710900,-0.18467852796280100,-0.18046885688912300,-0.1792352830142290,-0.18364607836942500,-0.17686990266620300,-0.19602273555826700,-0.18000740390439000,-0.18725012237980200,-0.18360648655187800
69.00000000000000,-0.18839708315041700,-0.18881705227206700,-0.18426008356241300,-0.18469777680802300,-0.1805375954140590,-0.17924251118580100,-0.1838244861770250,-0.17691998195925800,-0.196057935047625,-0.1797715065233750,-0.1873098103032780,-0.183621468588554
69.05000000000000,-0.1884258905149260,-0.18882824450791400,-0.18435477437324700,-0.18472874939105100,-0.18060792748559700,-0.1792402559317070,-0.18399940923156000,-0.17697914665314200,-0.1960861278865480,-0.17953190370358500,-0.18735475303466100,-0.18363461762251400
69.10000000000000,-0.18845541753102800,-0.18884146560044900,-0.18445025937642700,-0.18477293982432700,-0.18068349017379900,-0.17923314949739600,-0.1841678415870980,-0.1770436345419140,-0.19610640351357900,-0.1792929632115320,-0.18738421253306200,-0.1836475757644330
69.15,-0.18848908075082800,-0.18885811650115300,-0.18455484797633600,-0.18483021226743500,-0.18076278153770500,-0.17922588206259400,-0.18432602390778200,-0.17710772277992300,-0.19611783253186500,-0.1790620695179820,-0.18739993504673400,-0.18366174215129600
69.20000000000000,-0.1885290497241410,-0.18887810005409100,-0.1846726116608840,-0.18489824198737200,-0.18084025816221400,-0.17922216646842700,-0.18447009861254800,-0.17716553663024300,-0.19611842473324200,-0.17884838844369300,-0.18740519110400200,-0.18367803724921400
69.25000000000000,-0.1885757044320720,-0.18890036183734900,-0.18480347258079300,-0.18497187932171800,-0.1809085356666190,-0.17922370366869600,-0.18459732083081300,-0.17721257464588100,-0.19610483896215600,-0.17866069172299700,-0.18740373400388100,-0.18369659585427500
69.30000000000000,-0.18862743032534900,-0.18892384148970500,-0.18494382654563400,-0.1850434338560610,-0.18096093890728800,-0.17922951290623200,-0.18470690849130100,-0.17724644011867700,-0.19607323832908000,-0.17850509985690500,-0.18739919846504900,-0.18371652936784100
69.35000000000000,-0.1886810426520710,-0.1889481742437570,-0.18508727161806800,-0.18510444827049200,-0.18099377000612200,-0.1792359676064830,-0.18479997916025300,-0.17726683302372600,-0.1960210109152170,-0.17838383552365900,-0.18739489459228200,-0.18373596037423000
69.4,-0.18873277090810000,-0.18897366444658900,-0.18522558292345300,-0.185148358127012,-0.18100759893846100,-0.17923747916949200,-0.18487862642990300,-0.17727514769692200,-0.19594850201732900,-0.17829552425669100,-0.18739379349221600,-0.18375252781653100
69.45000000000000,-0.1887792788234120,-0.18900073997632800,-0.1853502199819520,-0.18517265790217500,-0.181007081454242,-0.1792275839130300,-0.18494478221984000,-0.1772740282648990,-0.19585972006364700,-0.17823666930811700,-0.187398434087187,-0.18376430338230100
69.50000000000000,-0.1888182438324390,-0.1890293358351900,-0.18545418434206000,-0.18517945657017500,-0.1809994215834950,-0.17920015340892400,-0.18499964162348000,-0.177266938837477,-0.1957614550663220,-0.17820349214216200,-0.1874105676561760,-0.18377062959711500
69.55000000000000,-0.18884851683802400,-0.1890585527771580,-0.18553349390857800,-0.18517430371561000,-0.18099221250983200,-0.17915051527232500,-0.18504398963435000,-0.1772576951132660,-0.19566115437075500,-0.17819340776326700,-0.18743059433669300,-0.18377235613047800
69.60000000000000,-0.18887002652307800,-0.1890868706457220,-0.18558772662686300,-0.18516423231287300,-0.18099149111738600,-0.17907642607113000,-0.18507904354128600,-0.17724989161326500,-0.19556454013064700,-0.17820572121729300,-0.18745702720766500,-0.1837714221259190
69.65000000000000,-0.18888353385369000,-0.1891128702696490,-0.18561969442231600,-0.18515610070201400,-0.1810003325495460,-0.1789787328353030,-0.18510703818327500,-0.17724624596810200,-0.19547411450262600,-0.1782416080040240,-0.1874863719867990,-0.18377005710143300
69.70000000000000,-0.18889038289768700,-0.18913580291655600,-0.1856345941750130,-0.18515558680606400,-0.18101784401996000,-0.17886123733721100,-0.18513111655804900,-0.177248040346511,-0.195389178505202,-0.17830351807713000,-0.18751385255459200,-0.18376994184596900
69.75000000000000,-0.18889242783530700,-0.1891552490734380,-0.18563897459323700,-0.18516669516208600,-0.181038460131435,-0.17872942774737700,-0.18515478623939000,-0.17725469751023200,-0.1953069970874870,-0.1783939629493620,-0.18753490756577100,-0.18377174064043900
69.80000000000000,-0.18889208821852300,-0.18916986204046900,-0.18563992102582200,-0.1851916290158110,-0.18105182164859300,-0.17858847319452800,-0.18518138647287600,-0.17726344399429400,-0.19522436016739200,-0.17851394986974200,-0.18754665814453400,-0.18377519380393300
69.85000000000000,-0.1888923181192530,-0.18917592319288500,-0.18564463312392600,-0.18523072586849300,-0.1810437714806580,-0.17844150862161400,-0.18521348065726000,-0.17726909014503300,-0.195138978049171,-0.17866170004769000,-0.18754854664942800,-0.18377958847075200
69.90000000000000,-0.1888963280758890,-0.18916664873125300,-0.18566004288099000,-0.18528219012070700,-0.18099892291283000,-0.17828922812775800,-0.1852520166910540,-0.17726411327380000,-0.19505037853033200,-0.1788321151302310,-0.18754203816363200,-0.1837842653319600
69.95000000000000,-0.18890691206243600,-0.18913293978993900,-0.18569184586003700,-0.18534199022391100,-0.18090470568484400,-0.17813101008945400,-0.18529570864697200,-0.1772393214221880,-0.19496017153675800,-0.17901727755321600,-0.18752971635600000,-0.18378897668198400
70.00000000000000,-0.18892532902235600,-0.18906563087174400,-0.1857426626678150,-0.18540450306872000,-0.18075569104289200,-0.17796684651866600,-0.1853412583686090,-0.17718532586150600,-0.19487179526717400,-0.17920800465381200,-0.18751436838647800,-0.18379404584106800
70.05000000000000,-0.1889500219618080,-0.18895853657504200,-0.18580987524976700,-0.1854637851906940,-0.18055609943494900,-0.17779894003050200,-0.1853843790164290,-0.17709472009768800,-0.19478997423516800,-0.1793958388587230,-0.1874985657923180,-0.18380021016725900
70.10000000000000,-0.18897577872511500,-0.18881105303723600,-0.18588412500929300,-0.18551438689677900,-0.18031890335388700,-0.17763206015371500,-0.18542086848670300,-0.176964198770149,-0.19472007507395300,-0.17957456153948700,-0.18748475000341400,-0.1838081130115160
70.15000000000000,-0.1889939394233700,-0.1886290742031900,-0.18594935537874500,-0.18555059070729200,-0.1800616949665720,-0.17747269660433000,-0.185446946157659,-0.1767956499684200,-0.19466744730295200,-0.17974061403402900,-0.18747546843082900,-0.1838177499466480
70.20000000000000,-0.18899388891011700,-0.18842376271283400,-0.18598495156987600,-0.1855641671959730,-0.17980123495743800,-0.17732781311269500,-0.18545864159159800,-0.17659573573961600,-0.1946366301966690,-0.17989244530211500,-0.18747331626254800,-0.18382817249197200
70.25000000000000,-0.18896548134238100,-0.18820875108420900,-0.18596987848878800,-0.18554213920293800,-0.17954912976379500,-0.1772037615745380,-0.18545083914407600,-0.17637414981603200,-0.194630401755587,-0.1800294972581040,-0.1874803474526900,-0.1838375662977480
70.30000000000000,-0.1889016128647120,-0.1879969649205000,-0.18588785611997500,-0.18546666875899500,-0.1793102229275750,-0.1771054572180450,-0.18541711968181400,-0.17614123359616100,-0.1946488946025190,-0.18015163801433700,-0.18749707590294000,-0.18384381508346600
70.35000000000000,-0.18880002142075800,-0.1877981481939720,-0.18573206390886000,-0.18531852816228300,-0.17908385999400000,-0.1770358176958070,-0.18535099264260500,-0.17590582290928800,-0.1946890199322710,-0.18025927105073800,-0.18752160397145400,-0.1838454294427310
70.40000000000000,-0.1886636723296650,-0.18761761098854500,-0.18550765924072700,-0.18508358977513300,-0.17886709195795100,-0.17699544380063200,-0.1852480398701540,-0.17567398537777900,-0.1947445485381700,-0.18035380034815100,-0.18754965435965200,-0.18384226590829200
70.45000000000000,-0.18849977857961400,-0.18745630670969000,-0.18523086985448300,-0.18475937850900000,-0.17865846665356500,-0.17698257640861100,-0.18510794945611000,-0.17544890048188400,-0.19480723591637000,-0.1804380009310440,-0.1875759074470790,-0.1838355349998980
70.50000000000000,-0.18831803493424800,-0.18731215960649500,-0.18492500908174400,-0.18435788494063200,-0.17846112966756700,-0.17699346091741700,-0.184935507411542,-0.17523161975576200,-0.19486890847522900,-0.1805160527515650,-0.18759610979801800,-0.18382721561173500
70.55000000000000,-0.18812872400978600,-0.1871822351079470,-0.18461502920394500,-0.18390260319765200,-0.17828410354057200,-0.17702313127411800,-0.18474000987145900,-0.1750222021661840,-0.19492362785062500,-0.18059313383874700,-0.1876086406804360,-0.18381933934996800
70.60000000000000,-0.18794119230827800,-0.18706493977384500,-0.18432227667983500,-0.18342123504799900,-0.17814099999244300,-0.17706638064711300,-0.18453314117855600,-0.17482090390993100,-0.1949687822524370,-0.18067460473891600,-0.18761461454324100,-0.18381351977688400
70.65000000000000,-0.1877630373695660,-0.1869613915771150,-0.18406077695428000,-0.18293782248111500,-0.17804638808011800,-0.17711866679963900,-0.18432604644522400,-0.17462928673478000,-0.19500475547254700,-0.18076496475236800,-0.18761664988805200,-0.18381076472492700
70.70000000000000,-0.1876000640950430,-0.18687554130932600,-0.18383568070836200,-0.18246791113993200,-0.17801110298472300,-0.1771767653402640,-0.18412667211190700,-0.1744509976007090,-0.19503374870340300,-0.18086683568938200,-0.18761705465138600,-0.1838113848634060
70.75000000000000,-0.1874567701284830,-0.18681318704866000,-0.18364378684802000,-0.1820184522486670,-0.17803833054359700,-0.17723900827992300,-0.18393836152594700,-0.17429190277945000,-0.19505858940634200,-0.18098035134784300,-0.18761611322133600,-0.18381497219335600
70.80000000000000,-0.18733679248595600,-0.18678036926831800,-0.18347589505882800,-0.18159160253403600,-0.17812215256469900,-0.17730518843404900,-0.1837600900074580,-0.1741594928648180,-0.19508209187165600,-0.1811033117278950,-0.1876109546262190,-0.18382065901143600
70.85000000000000,-0.18724280593096300,-0.18678157003189100,-0.18332082566952900,-0.18119006099284300,-0.17824919248953100,-0.17737638075255700,-0.1835880002075300,-0.17406168838260300,-0.19510701502796800,-0.18123209324517800,-0.18759541546580000,-0.18382756927100300
70.90000000000000,-0.18717605384810900,-0.186818141754324,-0.18317040765524200,-0.1808215047913910,-0.1784024949022660,-0.1774547553725870,-0.18341758958803000,-0.17400534110590300,-0.1951362607435920,-0.18136288464155500,-0.18756102567633000,-0.18383502210425500
70.95000000000000,-0.18713617098909000,-0.18688758598876500,-0.18302363673549300,-0.18050035340682800,-0.17856596809383500,-0.17754322715910900,-0.18324590661400000,-0.17399465619329500,-0.1951727507531700,-0.1814926790143340,-0.1874988320799830,-0.18384244174871900
71.00000000000000,-0.18712152284490200,-0.18698397511643800,-0.1828879397535800,-0.18024631674890800,-0.17872781282834400,-0.1776445575347860,-0.18307325296434000,-0.17402985662892800,-0.19521858921230700,-0.181619639832064,-0.18740158042817600,-0.18384923073059100
71.05000000000000,-0.1871296571326450,-0.18709919003215000,-0.18277671642392700,-0.18008028666718700,-0.17888194706955800,-0.17775981658077100,-0.18290416211796600,-0.17410667445654800,-0.1952738967704490,-0.18174282957523800,-0.1872655926835890,-0.18385466144277400
71.10000000000000,-0.18715750753827200,-0.18722440094225200,-0.18270434719643300,-0.18001867888167800,-0.17902723403760700,-0.177886937635178,-0.18274762916382400,-0.1742170523884650,-0.19533623134006100,-0.1818615670441850,-0.18709164241235100,-0.1838577966638100
71.15000000000000,-0.187201453760292,-0.18735132722449000,-0.18268108294772700,-0.18006793008124800,-0.1791652988263720,-0.17802054774613600,-0.18261636171721100,-0.17435083061738700,-0.19540112401051200,-0.18197475230720300,-0.18688473579269800,-0.18385766933671800
